policy,occlusion,episode,success,final_error,identity_swaps,search_steps,proxy_uncertainty
last_seen_belief,medium,540,1,0.012671039198114964,2,1,0.08
last_seen_belief,medium,541,1,0.06246880665274268,1,0,0.08
last_seen_belief,medium,542,1,0.03106401864948727,1,3,0.08
last_seen_belief,medium,543,1,0.005120050734322312,1,1,0.08
last_seen_belief,medium,544,1,0.00038710702392541485,0,1,0.08
last_seen_belief,medium,545,1,0.004664622074684099,0,2,0.08
last_seen_belief,medium,546,1,0.0094249938887625,1,2,0.08
last_seen_belief,medium,547,1,0.006025761139321628,0,1,0.08
last_seen_belief,medium,548,1,0.013105966672288704,0,3,0.08
last_seen_belief,medium,549,1,0.0034685292859575334,0,1,0.08
last_seen_belief,medium,550,1,0.0030039357548430623,0,0,0.08
last_seen_belief,medium,551,1,0.008077751830221414,0,0,0.08
last_seen_belief,medium,552,1,0.010434339474157839,0,2,0.08
last_seen_belief,medium,553,1,0.02460261115851392,1,0,0.08
last_seen_belief,medium,554,0,0.20973341824452432,2,2,0.08
last_seen_belief,medium,555,1,0.00246121912550179,0,1,0.08
last_seen_belief,medium,556,1,0.0031274016918527714,1,2,0.08
last_seen_belief,medium,557,1,0.009679603253122573,1,3,0.08
last_seen_belief,medium,558,1,0.010711888448193794,1,2,0.08
last_seen_belief,medium,559,1,0.009409790219277459,1,1,0.08
last_seen_belief,medium,560,1,0.00031208870102439334,0,0,0.08
last_seen_belief,medium,561,1,0.0021755777014030586,0,0,0.08
last_seen_belief,medium,562,1,0.0011352626350259465,1,2,0.08
last_seen_belief,medium,563,1,0.001199695086841479,0,1,0.08
last_seen_belief,medium,564,1,0.0012668557601673847,1,0,0.08
last_seen_belief,medium,565,1,0.008497548988332326,0,2,0.08
last_seen_belief,medium,566,1,0.004063706255408417,0,2,0.08
last_seen_belief,medium,567,1,0.006805731705594703,0,0,0.08
last_seen_belief,medium,568,1,0.0117778094497718,1,2,0.08
last_seen_belief,medium,569,1,0.002865694093309834,1,0,0.08
last_seen_belief,medium,570,1,0.009527699952008861,2,2,0.08
last_seen_belief,medium,571,0,0.10385305775569836,2,1,0.08
last_seen_belief,medium,572,1,0.005994204395746383,1,0,0.08
last_seen_belief,medium,573,1,0.007982771107558961,0,1,0.08
last_seen_belief,medium,574,1,0.010139978654566173,0,1,0.08
last_seen_belief,medium,575,1,0.008008578153127055,1,2,0.08
last_seen_belief,medium,576,1,0.008324326629979173,0,2,0.08
last_seen_belief,medium,577,1,0.0023257248042239387,0,3,0.08
last_seen_belief,medium,578,1,0.002011728183141659,0,3,0.08
last_seen_belief,medium,579,1,0.01136104227503204,1,0,0.08
last_seen_belief,medium,580,1,0.006061684163587142,2,2,0.08
last_seen_belief,medium,581,1,0.011852222524638356,1,0,0.08
last_seen_belief,medium,582,1,0.024612710866119936,0,1,0.08
last_seen_belief,medium,583,1,0.006412142620275341,0,2,0.08
last_seen_belief,medium,584,1,0.018353592602447233,0,3,0.08
last_seen_belief,medium,585,1,0.04284963601857829,2,2,0.08
last_seen_belief,medium,586,1,0.01507408051297554,0,2,0.08
last_seen_belief,medium,587,1,0.007209894482500645,1,2,0.08
last_seen_belief,medium,588,1,0.014592020052678617,0,2,0.08
last_seen_belief,medium,589,1,0.01855666830575642,0,1,0.08
last_seen_belief,medium,590,1,0.009448493551433734,0,0,0.08
last_seen_belief,medium,591,1,0.01084543379883407,1,2,0.08
last_seen_belief,medium,592,1,0.007194057522433184,0,1,0.08
last_seen_belief,medium,593,1,0.012515448617181346,1,0,0.08
last_seen_belief,medium,594,1,0.01120507589864772,1,1,0.08
last_seen_belief,medium,595,0,0.14812673023710898,1,1,0.08
last_seen_belief,medium,596,1,0.02308951667062553,1,1,0.08
last_seen_belief,medium,597,1,0.001994064370471449,0,5,0.08
last_seen_belief,medium,598,1,5.048272849739188e-05,1,1,0.08
last_seen_belief,medium,599,1,0.0052351842896998235,0,0,0.08
persistent_goal_proxy,medium,0,1,0.010179813877942867,0,0,0.04
persistent_goal_proxy,medium,1,1,0.02125857458000946,0,0,0.04
persistent_goal_proxy,medium,2,1,0.001159929455681663,0,0,0.04
persistent_goal_proxy,medium,3,1,0.00981011775046653,0,0,0.04
persistent_goal_proxy,medium,4,1,0.006330260744744742,0,0,0.04
persistent_goal_proxy,medium,5,1,0.0005776279379028915,0,0,0.04
persistent_goal_proxy,medium,6,1,0.011187277071816881,0,0,0.04
persistent_goal_proxy,medium,7,1,0.0033558665782900676,0,0,0.04
persistent_goal_proxy,medium,8,1,0.003321217499786755,0,0,0.04
persistent_goal_proxy,medium,9,1,0.004120826821620405,0,0,0.04
persistent_goal_proxy,medium,10,1,0.0020428694792151147,0,0,0.04
persistent_goal_proxy,medium,11,1,0.00950245811705611,0,0,0.04
persistent_goal_proxy,medium,12,1,0.010048754927739462,0,0,0.04
persistent_goal_proxy,medium,13,1,0.017970150663894235,0,0,0.04
persistent_goal_proxy,medium,14,1,0.020023194815788903,0,0,0.04
persistent_goal_proxy,medium,15,1,0.007495166210088472,0,0,0.04
persistent_goal_proxy,medium,16,1,7.197692173244175e-05,0,0,0.04
persistent_goal_proxy,medium,17,1,0.006559661374707371,0,0,0.04
persistent_goal_proxy,medium,18,1,0.005936987150754358,0,0,0.04
persistent_goal_proxy,medium,19,1,0.000917708500420944,0,0,0.04
persistent_goal_proxy,medium,20,1,0.0017974726618072978,0,0,0.04
persistent_goal_proxy,medium,21,1,0.011975746166410728,0,0,0.04
persistent_goal_proxy,medium,22,1,0.009512540993441676,0,0,0.04
persistent_goal_proxy,medium,23,1,0.0024579361428815893,0,0,0.04
persistent_goal_proxy,medium,24,1,0.0018516522290272786,0,0,0.04
persistent_goal_proxy,medium,25,1,0.014304321631394723,0,0,0.04
persistent_goal_proxy,medium,26,1,0.0027210241395225487,0,0,0.04
persistent_goal_proxy,medium,27,1,0.005209988545919475,0,0,0.04
persistent_goal_proxy,medium,28,1,0.011369692442235568,0,0,0.04
persistent_goal_proxy,medium,29,1,0.012523693471816255,0,0,0.04
persistent_goal_proxy,medium,30,1,0.010574638363830574,0,0,0.04
persistent_goal_proxy,medium,31,1,0.011736136870669656,0,0,0.04
persistent_goal_proxy,medium,32,1,0.005150604260345304,0,0,0.04
persistent_goal_proxy,medium,33,1,0.009897505366991521,0,0,0.04
persistent_goal_proxy,medium,34,1,0.0030246485547493762,0,0,0.04
persistent_goal_proxy,medium,35,1,0.010057352252077378,0,0,0.04
persistent_goal_proxy,medium,36,1,0.007591263238852702,0,0,0.04
persistent_goal_proxy,medium,37,1,0.0009982513169024274,0,0,0.04
persistent_goal_proxy,medium,38,1,0.0045052218149395085,0,0,0.04
persistent_goal_proxy,medium,39,1,0.002098951639936786,0,0,0.04
persistent_goal_proxy,medium,40,1,0.0028640958552855755,0,0,0.04
persistent_goal_proxy,medium,41,1,0.010362748286006529,0,0,0.04
persistent_goal_proxy,medium,42,1,0.003396590980802028,0,0,0.04
persistent_goal_proxy,medium,43,1,0.004132931802501183,0,0,0.04
persistent_goal_proxy,medium,44,1,0.003092845346927553,0,0,0.04
persistent_goal_proxy,medium,45,1,0.0012693910023534039,0,0,0.04
persistent_goal_proxy,medium,46,1,0.0023999542802527474,0,0,0.04
persistent_goal_proxy,medium,47,1,0.009551068062747081,0,0,0.04
persistent_goal_proxy,medium,48,1,0.0061501381507828995,0,0,0.04
persistent_goal_proxy,medium,49,1,0.016927232328466713,0,0,0.04
persistent_goal_proxy,medium,50,1,0.007300842512934596,0,0,0.04
persistent_goal_proxy,medium,51,1,0.013316992444248665,0,0,0.04
persistent_goal_proxy,medium,52,1,0.01832496899973035,0,0,0.04
persistent_goal_proxy,medium,53,1,0.012732193912344258,0,0,0.04
persistent_goal_proxy,medium,54,1,0.002567522479837936,0,0,0.04
persistent_goal_proxy,medium,55,1,0.00805794762076989,0,0,0.04
persistent_goal_proxy,medium,56,1,0.0011913487187862337,0,0,0.04
persistent_goal_proxy,medium,57,1,0.0020615162219396466,0,0,0.04
persistent_goal_proxy,medium,58,1,0.012549616989662477,0,0,0.04
persistent_goal_proxy,medium,59,1,0.003403757526622808,0,0,0.04
persistent_goal_proxy,medium,60,1,0.007259710001735566,0,0,0.04
persistent_goal_proxy,medium,61,1,0.00497256710939753,0,0,0.04
persistent_goal_proxy,medium,62,1,0.0011967811764799219,0,0,0.04
persistent_goal_proxy,medium,63,1,0.00828746305227629,0,0,0.04
persistent_goal_proxy,medium,64,1,0.0019174324220386785,0,0,0.04
persistent_goal_proxy,medium,65,1,0.0011878209804357942,0,0,0.04
persistent_goal_proxy,medium,66,1,0.0007799685615320628,0,0,0.04
persistent_goal_proxy,medium,67,1,0.011567324712263738,0,0,0.04
persistent_goal_proxy,medium,68,1,0.002495797952222323,0,0,0.04
persistent_goal_proxy,medium,69,1,0.00974754128860289,0,0,0.04
persistent_goal_proxy,medium,70,1,0.009545358268909232,0,0,0.04
persistent_goal_proxy,medium,71,1,0.0011243827679600082,0,0,0.04
persistent_goal_proxy,medium,72,1,0.0028599485940905,0,0,0.04
persistent_goal_proxy,medium,73,1,0.009966571714690897,0,0,0.04
persistent_goal_proxy,medium,74,1,0.0011078546473525241,0,0,0.04
persistent_goal_proxy,medium,75,1,0.011402516839981947,0,0,0.04
persistent_goal_proxy,medium,76,1,0.006882486394340082,0,0,0.04
persistent_goal_proxy,medium,77,1,0.006315908044993934,0,0,0.04
persistent_goal_proxy,medium,78,1,0.0019062767825193117,0,0,0.04
persistent_goal_proxy,medium,79,1,0.003892021213763197,0,0,0.04
persistent_goal_proxy,medium,80,1,0.005965806168538479,0,0,0.04
persistent_goal_proxy,medium,81,1,0.0025903736634230734,0,0,0.04
persistent_goal_proxy,medium,82,1,0.003145117231652811,0,0,0.04
persistent_goal_proxy,medium,83,1,0.015170704401918589,0,0,0.04
persistent_goal_proxy,medium,84,1,0.0022749418513839936,0,0,0.04
persistent_goal_proxy,medium,85,1,0.008518356574138797,0,0,0.04
persistent_goal_proxy,medium,86,1,0.001828580202647867,0,0,0.04
persistent_goal_proxy,medium,87,1,0.027691429700444303,0,0,0.04
persistent_goal_proxy,medium,88,1,0.0026071927156585822,0,0,0.04
persistent_goal_proxy,medium,89,1,0.0020857813202158626,0,0,0.04
persistent_goal_proxy,medium,90,1,0.0014465624916170094,0,0,0.04
persistent_goal_proxy,medium,91,1,0.004248455960292663,0,0,0.04
persistent_goal_proxy,medium,92,1,0.007333494115219552,0,0,0.04
persistent_goal_proxy,medium,93,1,0.0027147987753424196,0,0,0.04
persistent_goal_proxy,medium,94,1,0.005505103982172785,0,0,0.04
persistent_goal_proxy,medium,95,1,0.0005567930267988269,0,0,0.04
persistent_goal_proxy,medium,96,1,0.0007901315193010738,0,0,0.04
persistent_goal_proxy,medium,97,1,0.004961593625954802,0,0,0.04
persistent_goal_proxy,medium,98,1,0.0010222239487771567,0,0,0.04
persistent_goal_proxy,medium,99,1,0.0018353786667797412,0,0,0.04
persistent_goal_proxy,medium,100,1,0.010425124352982928,0,0,0.04
persistent_goal_proxy,medium,101,1,0.004846356164767772,0,0,0.04
persistent_goal_proxy,medium,102,1,0.008886625308450358,0,0,0.04
persistent_goal_proxy,medium,103,1,0.018689784493587713,0,0,0.04
persistent_goal_proxy,medium,104,1,0.004036838663676462,0,0,0.04
persistent_goal_proxy,medium,105,1,0.018620837935975243,0,0,0.04
persistent_goal_proxy,medium,106,1,0.006251887609023843,0,0,0.04
persistent_goal_proxy,medium,107,1,0.006430535757237626,0,0,0.04
persistent_goal_proxy,medium,108,1,0.0047776116853896905,0,0,0.04
persistent_goal_proxy,medium,109,1,0.0014859245371679694,0,0,0.04
persistent_goal_proxy,medium,110,1,0.012543571965136335,0,0,0.04
persistent_goal_proxy,medium,111,1,0.014777127445964211,0,0,0.04
persistent_goal_proxy,medium,112,1,0.00869877470461411,0,0,0.04
persistent_goal_proxy,medium,113,1,0.004818194703092915,0,0,0.04
persistent_goal_proxy,medium,114,1,0.0019458427741697593,0,0,0.04
persistent_goal_proxy,medium,115,1,0.005034688440637786,0,0,0.04
persistent_goal_proxy,medium,116,1,0.0020519426651171013,0,0,0.04
persistent_goal_proxy,medium,117,1,0.008104026999767922,0,0,0.04
persistent_goal_proxy,medium,118,1,0.002416200746457209,0,0,0.04
persistent_goal_proxy,medium,119,1,0.003798565853728064,0,0,0.04
persistent_goal_proxy,medium,120,1,0.0013078090503531037,0,0,0.04
persistent_goal_proxy,medium,121,1,0.005206167501478842,0,0,0.04
persistent_goal_proxy,medium,122,1,0.001647489194217977,0,0,0.04
persistent_goal_proxy,medium,123,1,0.013310507786326475,0,0,0.04
persistent_goal_proxy,medium,124,1,0.010343379124664098,0,0,0.04
persistent_goal_proxy,medium,125,1,0.008674753102686061,0,0,0.04
persistent_goal_proxy,medium,126,1,0.004655436518603229,0,0,0.04
persistent_goal_proxy,medium,127,1,0.003378361684108322,0,0,0.04
persistent_goal_proxy,medium,128,1,0.002856396182041504,0,0,0.04
persistent_goal_proxy,medium,129,1,0.00487000685059745,0,0,0.04
persistent_goal_proxy,medium,130,1,0.0032345732789758053,0,0,0.04
persistent_goal_proxy,medium,131,1,0.0012121500237125549,0,0,0.04
persistent_goal_proxy,medium,132,1,0.003286005327584829,0,0,0.04
persistent_goal_proxy,medium,133,1,0.0008405570430847081,0,0,0.04
persistent_goal_proxy,medium,134,1,0.008469356066246714,0,0,0.04
persistent_goal_proxy,medium,135,1,0.0038727212581000092,0,0,0.04
persistent_goal_proxy,medium,136,1,0.009648031767228726,0,0,0.04
persistent_goal_proxy,medium,137,1,0.005559347400301229,0,0,0.04
persistent_goal_proxy,medium,138,1,0.009606525473534466,0,0,0.04
persistent_goal_proxy,medium,139,1,0.006057605349931633,0,0,0.04
persistent_goal_proxy,medium,140,1,0.003029069535681439,0,0,0.04
persistent_goal_proxy,medium,141,1,0.013942469847446626,0,0,0.04
persistent_goal_proxy,medium,142,1,0.013712352181092347,0,0,0.04
persistent_goal_proxy,medium,143,1,0.010862345066397217,0,0,0.04
persistent_goal_proxy,medium,144,1,0.010651586107006894,0,0,0.04
persistent_goal_proxy,medium,145,1,0.0054302493564785115,0,0,0.04
persistent_goal_proxy,medium,146,1,0.009524846181138025,0,0,0.04
persistent_goal_proxy,medium,147,1,0.004922215372153205,0,0,0.04
persistent_goal_proxy,medium,148,1,0.00016927372621683423,0,0,0.04
persistent_goal_proxy,medium,149,1,0.016852375733119845,0,0,0.04
persistent_goal_proxy,medium,150,1,0.00577003404258003,0,0,0.04
persistent_goal_proxy,medium,151,1,0.0018467207698291688,0,0,0.04
persistent_goal_proxy,medium,152,1,0.009503373190548614,0,0,0.04
persistent_goal_proxy,medium,153,1,0.002731228182674461,0,0,0.04
persistent_goal_proxy,medium,154,1,0.00024527889725955987,0,0,0.04
persistent_goal_proxy,medium,155,1,0.004043184544134659,0,0,0.04
persistent_goal_proxy,medium,156,1,0.0006157955923890568,0,0,0.04
persistent_goal_proxy,medium,157,1,0.0028589228021208835,0,0,0.04
persistent_goal_proxy,medium,158,1,0.005123330962512496,0,0,0.04
persistent_goal_proxy,medium,159,1,0.00606280912815238,0,0,0.04
persistent_goal_proxy,medium,160,1,0.0010569044087315183,0,0,0.04
persistent_goal_proxy,medium,161,1,0.0024245927286269953,0,0,0.04
persistent_goal_proxy,medium,162,1,0.006499017751128933,0,0,0.04
persistent_goal_proxy,medium,163,1,0.014586083512259151,0,0,0.04
persistent_goal_proxy,medium,164,1,0.0029485049506748906,0,0,0.04
persistent_goal_proxy,medium,165,1,0.003026090855191732,0,0,0.04
persistent_goal_proxy,medium,166,1,0.0018828752899287537,0,0,0.04
persistent_goal_proxy,medium,167,1,0.001516051272940508,0,0,0.04
persistent_goal_proxy,medium,168,1,0.00046477391145233193,0,0,0.04
persistent_goal_proxy,medium,169,1,0.0011244856808397818,0,0,0.04
persistent_goal_proxy,medium,170,1,0.0020929140217456066,0,0,0.04
persistent_goal_proxy,medium,171,1,0.0034980176489213255,0,0,0.04
persistent_goal_proxy,medium,172,1,0.011873258426791988,0,0,0.04
persistent_goal_proxy,medium,173,1,0.00817172487054485,0,0,0.04
persistent_goal_proxy,medium,174,1,0.001406908634694691,0,0,0.04
persistent_goal_proxy,medium,175,1,0.01204490991514584,0,0,0.04
persistent_goal_proxy,medium,176,1,0.011072550853403751,0,0,0.04
persistent_goal_proxy,medium,177,1,0.017057898108661318,0,0,0.04
persistent_goal_proxy,medium,178,1,0.0015452008960219477,0,0,0.04
persistent_goal_proxy,medium,179,1,0.0017569085657070382,0,0,0.04
persistent_goal_proxy,medium,180,1,0.00575374152798977,0,0,0.04
persistent_goal_proxy,medium,181,1,0.007421191575406216,0,0,0.04
persistent_goal_proxy,medium,182,1,0.001539777627916017,0,0,0.04
persistent_goal_proxy,medium,183,1,0.00018018293309252087,0,0,0.04
persistent_goal_proxy,medium,184,1,0.012942661931755806,0,0,0.04
persistent_goal_proxy,medium,185,1,0.016635159110383213,0,0,0.04
persistent_goal_proxy,medium,186,1,0.00013333863375541988,0,0,0.04
persistent_goal_proxy,medium,187,1,0.00710365476778857,0,0,0.04
persistent_goal_proxy,medium,188,1,0.00011292198073170612,0,0,0.04
persistent_goal_proxy,medium,189,1,0.012641278792806743,0,0,0.04
persistent_goal_proxy,medium,190,1,0.020211714004184533,0,0,0.04
persistent_goal_proxy,medium,191,1,0.0024810877558865685,0,0,0.04
persistent_goal_proxy,medium,192,1,0.006879755445170832,0,0,0.04
persistent_goal_proxy,medium,193,1,0.0038733915273036768,0,0,0.04
persistent_goal_proxy,medium,194,1,0.0123610069468153,0,0,0.04
persistent_goal_proxy,medium,195,1,0.0023280077907548847,0,0,0.04
persistent_goal_proxy,medium,196,1,0.00618214195430275,0,0,0.04
persistent_goal_proxy,medium,197,1,0.0021679572261120716,0,0,0.04
persistent_goal_proxy,medium,198,1,0.01007182415708971,0,0,0.04
persistent_goal_proxy,medium,199,1,0.0076243644144650125,0,0,0.04
persistent_goal_proxy,medium,200,1,0.005793446353408449,0,0,0.04
persistent_goal_proxy,medium,201,1,0.020155781340781775,0,0,0.04
persistent_goal_proxy,medium,202,1,0.001208993459976826,0,0,0.04
persistent_goal_proxy,medium,203,1,0.010827418586903614,0,0,0.04
persistent_goal_proxy,medium,204,1,0.0008769335919601093,0,0,0.04
persistent_goal_proxy,medium,205,1,0.012837980848542964,0,0,0.04
persistent_goal_proxy,medium,206,1,0.008003235054876656,0,0,0.04
persistent_goal_proxy,medium,207,1,0.01811008720682883,0,0,0.04
persistent_goal_proxy,medium,208,1,0.005231854150047399,0,0,0.04
persistent_goal_proxy,medium,209,1,0.002950563106695732,0,0,0.04
persistent_goal_proxy,medium,210,1,7.323468494080387e-05,0,0,0.04
persistent_goal_proxy,medium,211,1,0.011239438071862229,0,0,0.04
persistent_goal_proxy,medium,212,1,0.0017580756969441391,0,0,0.04
persistent_goal_proxy,medium,213,1,0.005064277338601042,0,0,0.04
persistent_goal_proxy,medium,214,1,0.007317771109170368,0,0,0.04
persistent_goal_proxy,medium,215,1,0.005512540972098634,0,0,0.04
persistent_goal_proxy,medium,216,1,0.0052187872497330146,0,0,0.04
persistent_goal_proxy,medium,217,1,0.007847399159789936,0,0,0.04
persistent_goal_proxy,medium,218,1,0.00620551050414575,0,0,0.04
persistent_goal_proxy,medium,219,1,0.007998967176739535,0,0,0.04
persistent_goal_proxy,medium,220,1,0.009509312044477802,0,0,0.04
persistent_goal_proxy,medium,221,1,0.009654024189192811,0,0,0.04
persistent_goal_proxy,medium,222,1,0.01844812545662977,0,0,0.04
persistent_goal_proxy,medium,223,1,0.01840045758329334,0,0,0.04
persistent_goal_proxy,medium,224,1,0.004245442098284188,0,0,0.04
persistent_goal_proxy,medium,225,1,0.006711919927816112,0,0,0.04
persistent_goal_proxy,medium,226,1,0.002066906279411085,0,0,0.04
persistent_goal_proxy,medium,227,1,0.006339538566768943,0,0,0.04
persistent_goal_proxy,medium,228,1,0.0027702280908119548,0,0,0.04
persistent_goal_proxy,medium,229,1,0.006451260794983732,0,0,0.04
persistent_goal_proxy,medium,230,1,0.01260203714359942,0,0,0.04
persistent_goal_proxy,medium,231,1,0.007880569332964993,0,0,0.04
persistent_goal_proxy,medium,232,1,0.0021452801080509287,0,0,0.04
persistent_goal_proxy,medium,233,1,0.004893061847513924,0,0,0.04
persistent_goal_proxy,medium,234,1,0.0023364978686012394,0,0,0.04
persistent_goal_proxy,medium,235,1,0.014510472856969603,0,0,0.04
persistent_goal_proxy,medium,236,1,0.0020289252549418046,0,0,0.04
persistent_goal_proxy,medium,237,1,0.002597381528246845,0,0,0.04
persistent_goal_proxy,medium,238,1,0.004895046995136876,0,0,0.04
persistent_goal_proxy,medium,239,1,0.014764424625726802,0,0,0.04
persistent_goal_proxy,medium,240,1,0.010758678499255603,0,0,0.04
persistent_goal_proxy,medium,241,1,0.018461248004054354,0,0,0.04
persistent_goal_proxy,medium,242,1,0.0032017357462131857,0,0,0.04
persistent_goal_proxy,medium,243,1,8.592188782818866e-05,0,0,0.04
persistent_goal_proxy,medium,244,1,4.6820845645167974e-05,0,0,0.04
persistent_goal_proxy,medium,245,1,0.0011259851449414437,0,0,0.04
persistent_goal_proxy,medium,246,1,0.007178198181881812,0,0,0.04
persistent_goal_proxy,medium,247,1,0.0009124802738582627,0,0,0.04
persistent_goal_proxy,medium,248,1,0.001120060858872396,0,0,0.04
persistent_goal_proxy,medium,249,1,0.009708870672399839,0,0,0.04
persistent_goal_proxy,medium,250,1,0.002062589153094971,0,0,0.04
persistent_goal_proxy,medium,251,1,0.0054758180952313995,0,0,0.04
persistent_goal_proxy,medium,252,1,0.0004608407552549876,0,0,0.04
persistent_goal_proxy,medium,253,1,0.006984689263214189,0,0,0.04
persistent_goal_proxy,medium,254,1,0.003978825085012239,0,0,0.04
persistent_goal_proxy,medium,255,1,0.0007691731237876587,0,0,0.04
persistent_goal_proxy,medium,256,1,0.004248780153393139,0,0,0.04
persistent_goal_proxy,medium,257,1,0.004871529367595995,0,0,0.04
persistent_goal_proxy,medium,258,1,0.006458851491511042,0,0,0.04
persistent_goal_proxy,medium,259,1,0.008676202600296529,0,0,0.04
persistent_goal_proxy,medium,260,1,0.01475616814587033,0,0,0.04
persistent_goal_proxy,medium,261,1,0.008388215446458958,0,0,0.04
persistent_goal_proxy,medium,262,1,0.005913201544373692,0,0,0.04
persistent_goal_proxy,medium,263,1,0.0026673177955665595,0,0,0.04
persistent_goal_proxy,medium,264,1,0.002966481222569095,0,0,0.04
persistent_goal_proxy,medium,265,1,0.006131920156925624,0,0,0.04
persistent_goal_proxy,medium,266,1,0.008513026758404263,0,0,0.04
persistent_goal_proxy,medium,267,1,0.006507139134289908,0,0,0.04
persistent_goal_proxy,medium,268,1,0.01673210963824845,0,0,0.04
persistent_goal_proxy,medium,269,1,0.009078585842353992,0,0,0.04
persistent_goal_proxy,medium,270,1,0.0061870701078451384,0,0,0.04
persistent_goal_proxy,medium,271,1,0.0071137206944772435,0,0,0.04
persistent_goal_proxy,medium,272,1,0.004339931483803516,0,0,0.04
persistent_goal_proxy,medium,273,1,0.0004124884126220918,0,0,0.04
persistent_goal_proxy,medium,274,1,0.00321302321248651,0,0,0.04
persistent_goal_proxy,medium,275,1,0.015448063796629913,0,0,0.04
persistent_goal_proxy,medium,276,1,0.00294055968468826,0,0,0.04
persistent_goal_proxy,medium,277,1,0.0037863737488114113,0,0,0.04
persistent_goal_proxy,medium,278,1,0.0013502290571356657,0,0,0.04
persistent_goal_proxy,medium,279,1,0.0007032115008418494,0,0,0.04
persistent_goal_proxy,medium,280,1,0.003923746403193262,0,0,0.04
persistent_goal_proxy,medium,281,1,0.017476020186369623,0,0,0.04
persistent_goal_proxy,medium,282,1,0.01256477383739818,0,0,0.04
persistent_goal_proxy,medium,283,1,0.00592104688298889,0,0,0.04
persistent_goal_proxy,medium,284,1,0.004700556829284386,0,0,0.04
persistent_goal_proxy,medium,285,1,0.004040457988419288,0,0,0.04
persistent_goal_proxy,medium,286,1,0.0009235538570413482,0,0,0.04
persistent_goal_proxy,medium,287,1,0.0012741755769117846,0,0,0.04
persistent_goal_proxy,medium,288,1,0.0015723885643106894,0,0,0.04
persistent_goal_proxy,medium,289,1,0.006837348246318126,0,0,0.04
persistent_goal_proxy,medium,290,1,0.003341416754750748,0,0,0.04
persistent_goal_proxy,medium,291,1,0.002249819834350353,0,0,0.04
persistent_goal_proxy,medium,292,1,0.0009518379998612603,0,0,0.04
persistent_goal_proxy,medium,293,1,0.013468443481571224,0,0,0.04
persistent_goal_proxy,medium,294,1,0.005123583539267729,0,0,0.04
persistent_goal_proxy,medium,295,1,0.003956787326109212,0,0,0.04
persistent_goal_proxy,medium,296,1,0.010471969992429171,0,0,0.04
persistent_goal_proxy,medium,297,1,0.000844679228806489,0,0,0.04
persistent_goal_proxy,medium,298,1,0.006999200491514812,0,0,0.04
persistent_goal_proxy,medium,299,1,0.012226456544576436,0,0,0.04
persistent_goal_proxy,medium,300,1,0.010276899562758679,0,0,0.04
persistent_goal_proxy,medium,301,1,0.010170757065241731,0,0,0.04
persistent_goal_proxy,medium,302,1,0.0022456496425546923,0,0,0.04
persistent_goal_proxy,medium,303,1,0.0030662024474166216,0,0,0.04
persistent_goal_proxy,medium,304,1,9.053679986281704e-05,0,0,0.04
persistent_goal_proxy,medium,305,1,0.022764581426352182,0,0,0.04
persistent_goal_proxy,medium,306,1,0.00029036824863251653,0,0,0.04
persistent_goal_proxy,medium,307,1,0.0047135704819614155,0,0,0.04
persistent_goal_proxy,medium,308,1,0.0022693668144769807,0,0,0.04
persistent_goal_proxy,medium,309,1,0.009502484213246065,0,0,0.04
persistent_goal_proxy,medium,310,1,0.0024821914028331227,0,0,0.04
persistent_goal_proxy,medium,311,1,0.0007684472825920663,0,0,0.04
persistent_goal_proxy,medium,312,1,0.00390075870159845,0,0,0.04
persistent_goal_proxy,medium,313,1,0.009208071786355965,0,0,0.04
persistent_goal_proxy,medium,314,1,0.015555401721235693,0,0,0.04
persistent_goal_proxy,medium,315,1,0.008544842593935398,0,0,0.04
persistent_goal_proxy,medium,316,1,0.004122084451543717,0,0,0.04
persistent_goal_proxy,medium,317,1,0.00946099858484073,0,0,0.04
persistent_goal_proxy,medium,318,1,0.007107726207654888,0,0,0.04
persistent_goal_proxy,medium,319,1,0.008167653498479144,0,0,0.04
persistent_goal_proxy,medium,320,1,0.008022620147462634,0,0,0.04
persistent_goal_proxy,medium,321,1,0.0032019014866131457,0,0,0.04
persistent_goal_proxy,medium,322,1,0.0034583709637298066,0,0,0.04
persistent_goal_proxy,medium,323,1,0.0037132919229184713,0,0,0.04
persistent_goal_proxy,medium,324,1,0.0025211755946272785,0,0,0.04
persistent_goal_proxy,medium,325,1,0.00018714643051365165,0,0,0.04
persistent_goal_proxy,medium,326,1,0.007589837366265451,0,0,0.04
persistent_goal_proxy,medium,327,1,0.011605877641620799,0,0,0.04
persistent_goal_proxy,medium,328,1,0.003366770567418076,0,0,0.04
persistent_goal_proxy,medium,329,1,0.004348723842521662,0,0,0.04
persistent_goal_proxy,medium,330,1,0.0004935354529935487,0,0,0.04
persistent_goal_proxy,medium,331,1,0.01497144794133809,0,0,0.04
persistent_goal_proxy,medium,332,1,0.011847128639863258,0,0,0.04
persistent_goal_proxy,medium,333,1,0.002308265830353373,0,0,0.04
persistent_goal_proxy,medium,334,1,0.02273916830669842,0,0,0.04
persistent_goal_proxy,medium,335,1,0.014904480145472104,0,0,0.04
persistent_goal_proxy,medium,336,1,0.003420904911461726,0,0,0.04
persistent_goal_proxy,medium,337,1,0.01027938281647006,0,0,0.04
persistent_goal_proxy,medium,338,1,0.006924965219634158,0,0,0.04
persistent_goal_proxy,medium,339,1,0.012572172035441809,0,0,0.04
